mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
2.5	31	17.32989548326804	3.4666777040973966	5.001358732061652	32.03015183781674	0.031220582564311775	0.9481519507186859	0.051848049281314146	0.0	0.0	0.49184451092807535	0.49184451092807535	0.0	0.0	0.3045977011494253	0.3131874129670278	0.6868125870329722	31.31874129670278	68.68125870329722	high
2.75	32	18.808807652256856	3.548024757944657	5.118717723238022	34.74462062761349	0.028781433843178706	0.9514887063655031	0.04851129363449691	0.0	0.0	0.3846546165298817	0.3846546165298817	0.0	0.0	0.2771392081736909	0.3071569786347985	0.6928430213652015	30.715697863479853	69.28430213652015	high
3.0	35	20.554918233985205	3.6270537921863486	5.232732519024754	37.60187033783938	0.026594421793792625	0.9530287474332649	0.04697125256673507	0.0	0.0	0.3277227801255024	0.3277227801255024	0.0	0.0	0.25734355044699875	0.3025930744700659	0.6974069255299341	30.259307447006588	69.74069255299341	high
3.25	36	22.579098728645736	3.722376729825278	5.370254448439406	41.362585065276285	0.02417643864429295	0.9558521560574949	0.04414784394250515	0.0	0.0	0.3435784815402651	0.3435784815402651	0.0	0.0	0.26436781609195403	0.3050549930373622	0.6949450069626377	30.505499303736222	69.49450069626377	high
3.5	36	24.913005563172568	3.8439025390025	5.5455791306794024	46.70739666680678	0.02140988518657181	0.9575205338809035	0.042479466119096476	0.0	0.0	0.45670488691637906	0.45670488691637906	0.0	0.0	0.2950191570881226	0.3131349227422565	0.6868650772577435	31.313492274225652	68.68650772577435	high
3.75	42	27.66427487906109	3.994680953162004	5.763106401060421	54.30851090078403	0.018413320185244914	0.9580338809034907	0.04196611909650927	0.0	0.0	0.696375565225416	0.696375565225416	0.0	0.0	0.34802043422733075	0.32651357878270537	0.6734864212172946	32.65135787827054	67.34864212172947	high
4.0	48	31.031317315457006	4.1667651185969685	6.01137137314896	64.50644353612559	0.015502327289830656	0.9598947638603696	0.04010523613963035	0.0	0.0	1.0953963074616184	1.0953963074616184	0.0	0.0	0.47509578544061304	0.35874763732524567	0.6412523626747544	35.87476373252457	64.12523626747544	high
4.25	61	35.31017227640134	4.347365398965399	6.271922502019652	77.27460674444701	0.01294086171550605	0.9619481519507187	0.0380518480492813	0.0	0.0	1.681385056472423	1.681385056472423	0.0	0.0	0.5229885057471264	0.3712341644244613	0.6287658355755388	37.12341644244613	62.87658355755388	high
4.5	76	40.84735667497932	4.521274027511792	6.522819617991333	91.95267361950094	0.01087515958631054	0.9637448665297741	0.03625513347022591	0.0	0.0	2.4698534921521578	2.4698534921521578	0.0	0.0	0.5817369093231162	0.38637044396322257	0.6136295560367775	38.63704439632226	61.36295560367775	high
4.75	95	47.97275854640695	4.676868826762645	6.747295463258652	107.43315355554958	0.009308113621396566	0.9660549281314168	0.0339450718685832	0.0	0.0	3.449525693294534	3.449525693294534	0.0	0.0	0.6226053639846744	0.3971650730290228	0.6028349269709772	39.71650730290228	60.28349269709772	high
