family	mw_kda	gaussian_family_mass	family_member_count
Actin family	146.75	8.755365564968685	1317
Actin family	147.0	8.244019903304862	1317
Actin family	147.25	7.792411055482248	1317
Actin family	147.5	7.4059919243082835	1317
Actin family	147.75	7.0785056751863245	1317
Actin family	148.0	6.792523330154031	1317
Actin family	148.25	6.522833333449063	1317
Actin family	148.5	6.247081548789895	1317
Actin family	148.75	5.949296987995522	1317
Actin family	149.0	5.62755681094465	1317
Actin family	149.25	5.2943216336595675	1317
Actin family	149.5	4.97309712173425	1317
Actin family	149.75	4.691378782301425	1317
Actin family	150.0	4.478572178671513	1317
Actin family	150.25	4.3545708356040285	1317
Actin family	150.5	4.329662941090051	1317
Actin family	150.75	4.396056660745745	1317
Actin family	151.0	4.532937386479312	1317
Actin family	151.25	4.700612337574996	1317
Actin family	151.5	4.851499782609905	1317
Actin family	151.75	4.935736369246058	1317
Actin family	152.0	4.916374423158321	1317
Actin family	152.25	4.778937495242116	1317
Actin family	152.5	4.540262953112246	1317
Actin family	152.75	4.240996361629607	1317
Actin family	153.0	3.9368169685434413	1317
Actin family	153.25	3.6780835933416762	1317
Actin family	153.5	3.496823315810939	1317
Actin family	153.75	3.3949308337275017	1317
Actin family	154.0	3.349701796041013	1317
Actin family	154.25	3.3241354824377987	1317
Actin family	154.5	3.2816368879496247	1317
Actin family	154.75	3.20150712499966	1317
Actin family	155.0	3.082590002899698	1317
Actin family	155.25	2.944295387075554	1317
Actin family	155.5	2.816493731549304	1317
Actin family	155.75	2.730374468970149	1317
Actin family	156.0	2.7078535727232076	1317
Actin family	156.25	2.7576040948007963	1317
Actin family	156.5	2.8694705008214694	1317
Actin family	156.75	3.0187790786307747	1317
Actin family	157.0	3.16842576884319	1317
Actin family	157.25	3.2765519440329935	1317
Actin family	157.5	3.3042554598391365	1317
Actin family	157.75	3.2225038248548707	1317
Actin family	158.0	3.021109638808684	1317
Actin family	158.25	2.711125405974228	1317
Actin family	158.5	2.3237646177222664	1317
Actin family	158.75	1.9042229762673337	1317
Actin family	159.0	1.5001695746237658	1317
Actin family	159.25	1.15515012342849	1317
Actin family	159.5	0.8983673962949512	1317
Actin family	159.75	0.7430529202269422	1317
Actin family	160.0	0.6857485867765123	1317
Actin family	160.25	0.708785469734575	1317
Actin family	160.5	0.7841606609954048	1317
Actin family	160.75	0.879309480371194	1317
Actin family	161.0	0.9615072556817357	1317
Actin family	161.25	1.0046895038164583	1317
Actin family	161.5	0.9943773080999908	1317
Actin family	161.75	0.9283022905002826	1317
Actin family	162.0	0.8169389837475257	1317
Actin family	162.25	0.6801410671382434	1317
Actin family	162.5	0.540894906765669	1317
Actin family	162.75	0.42067164469020546	1317
Actin family	163.0	0.3366211354503522	1317
Actin family	163.25	0.3000393586236102	1317
Actin family	163.5	0.3153222449483299	1317
Actin family	163.75	0.3812446863546775	1317
Actin family	164.0	0.4905123269899176	1317
Actin family	164.25	0.6301342749021865	1317
Actin family	164.5	0.782559884549414	1317
Actin family	164.75	0.9283713534662206	1317
Actin family	165.0	1.0503978687796138	1317
Actin family	165.25	1.138035139667267	1317
Actin family	165.5	1.189710816175452	1317
Actin family	165.75	1.2140013212950749	1317
Actin family	166.0	1.222024876434507	1317
Actin family	166.25	1.225606235582613	1317
Actin family	166.5	1.230424121271723	1317
Actin family	166.75	1.235257499373739	1317
Actin family	167.0	1.2331699704749193	1317
Actin family	167.25	1.2190441420360003	1317
Actin family	167.5	1.1924978943119222	1317
Actin family	167.75	1.1645580397100048	1317
Actin family	168.0	1.1550846640222103	1317
Actin family	168.25	1.1889798978489683	1317
Actin family	168.5	1.2902211246890478	1317
Actin family	168.75	1.4763928985803016	1317
Actin family	169.0	1.7550400080672541	1317
Actin family	169.25	2.1217781474308404	1317
Actin family	169.5	2.559118209595093	1317
Actin family	169.75	3.0362078619964654	1317
Actin family	170.0	3.507856336140141	1317
Actin family	170.25	3.918177766480411	1317
Actin family	170.5	4.207509145233251	1317
Actin family	170.75	4.324025306294538	1317
Actin family	171.0	4.236889947500668	1317
Actin family	171.25	3.945846195005119	1317
Actin family	171.5	3.4849651706990983	1317
